xtype	sim_id	trial	strategy	p
gradual	74	1	2	0.0
gradual	74	1	3	1.0
gradual	74	2	0	0.0
gradual	74	2	1	0.0
gradual	74	2	2	0.0
gradual	74	2	3	1.0
gradual	74	3	0	0.0
gradual	74	3	1	0.0
gradual	74	3	2	0.0
gradual	74	3	3	1.0
gradual	74	4	0	0.0
gradual	74	4	1	0.0
gradual	74	4	2	0.0
gradual	74	4	3	1.0
gradual	74	5	0	0.0
gradual	74	5	1	0.0
gradual	74	5	2	0.0
gradual	74	5	3	1.0
gradual	74	6	0	0.0
gradual	74	6	1	0.0
gradual	74	6	2	0.0
gradual	74	6	3	1.0
gradual	74	7	0	0.0
gradual	74	7	1	0.0
gradual	74	7	2	0.0
gradual	74	7	3	1.0
gradual	74	8	0	0.0
gradual	74	8	1	0.0
gradual	74	8	2	0.0
gradual	74	8	3	1.0
gradual	74	9	0	0.0
gradual	74	9	1	0.0
gradual	74	9	2	0.0
gradual	74	9	3	1.0
gradual	74	10	0	0.0
gradual	74	10	1	0.0
gradual	74	10	2	0.0
gradual	74	10	3	1.0
gradual	74	11	0	0.0
gradual	74	11	1	0.0
gradual	74	11	2	0.0
gradual	74	11	3	1.0
gradual	74	12	0	0.0
gradual	74	12	1	0.0
gradual	74	12	2	0.0
gradual	74	12	3	1.0
gradual	74	13	0	0.0
gradual	74	13	1	0.0
gradual	74	13	2	0.0
gradual	74	13	3	1.0
gradual	74	14	0	0.0
gradual	74	14	1	0.0
gradual	74	14	2	0.0
gradual	74	14	3	1.0
gradual	74	15	0	0.0
gradual	74	15	1	0.0
gradual	74	15	2	0.0
gradual	74	15	3	1.0
gradual	74	16	0	0.0
gradual	74	16	1	0.0
gradual	74	16	2	0.0
gradual	74	16	3	1.0
gradual	74	17	0	0.0
gradual	74	17	1	0.0
gradual	74	17	2	0.0
gradual	74	17	3	1.0
gradual	74	18	0	0.0
gradual	74	18	1	0.0
gradual	74	18	2	0.0
gradual	74	18	3	1.0
gradual	74	19	0	0.0
gradual	74	19	1	0.0
gradual	74	19	2	0.0
gradual	74	19	3	1.0
gradual	74	20	0	0.0
gradual	74	20	1	0.0
gradual	74	20	2	0.0
gradual	74	20	3	1.0
gradual	74	21	0	0.0
gradual	74	21	1	0.0
gradual	74	21	2	0.0
gradual	74	21	3	1.0
gradual	74	22	0	0.0
gradual	74	22	1	0.0
gradual	74	22	2	0.0
gradual	74	22	3	1.0
gradual	74	23	0	0.0
gradual	74	23	1	0.0
gradual	74	23	2	0.0
gradual	74	23	3	1.0
gradual	74	24	0	0.0
gradual	74	24	1	0.0
gradual	74	24	2	0.0
gradual	74	24	3	1.0
gradual	75	0	0	0.0
gradual	75	0	1	0.0
gradual	75	0	2	1.0
gradual	75	0	3	0.0
gradual	75	1	0	0.0
gradual	75	1	1	0.0
gradual	75	1	2	0.7719631
gradual	75	1	3	0.22803691
gradual	75	2	0	0.0
gradual	75	2	1	0.0
gradual	75	2	2	0.59592706
gradual	75	2	3	0.404073
gradual	75	3	0	0.0
gradual	75	3	1	0.0
gradual	75	3	2	0.4600337
gradual	75	3	3	0.53996634
gradual	75	4	0	0.0
gradual	75	4	1	0.0
gradual	75	4	2	0.35512906
gradual	75	4	3	0.644871
gradual	75	5	0	0.0
gradual	75	5	1	0.0
gradual	75	5	2	0.27414653
gradual	75	5	3	0.72585356
gradual	75	6	0	0.0
gradual	75	6	1	0.0
gradual	75	6	2	0.21163101
gradual	75	6	3	0.78836906
gradual	75	7	0	0.0
gradual	75	7	1	0.0
gradual	75	7	2	0.16337134
gradual	75	7	3	0.83662874
gradual	75	8	0	0.0
gradual	75	8	1	0.0
gradual	75	8	2	0.12611665
gradual	75	8	3	0.8738834
gradual	75	9	0	0.0
gradual	75	9	1	0.0
gradual	75	9	2	0.0973574
gradual	75	9	3	0.90264267
gradual	75	10	0	0.0
gradual	75	10	1	0.0
gradual	75	10	2	0.07515632
gradual	75	10	3	0.9248437
gradual	75	11	0	0.0
gradual	75	11	1	0.0
gradual	75	11	2	0.05801791
gradual	75	11	3	0.94198215
gradual	75	12	0	0.0
gradual	75	12	1	0.0
gradual	75	12	2	0.044787686
gradual	75	12	3	0.95521235
gradual	75	13	0	0.0
gradual	75	13	1	0.0
gradual	75	13	2	0.03457444
gradual	75	13	3	0.9654256
gradual	75	14	0	0.0
gradual	75	14	1	0.0
gradual	75	14	2	0.026690194
gradual	75	14	3	0.9733099
gradual	75	15	0	0.0
gradual	75	15	1	0.0
gradual	75	15	2	0.020603845
gradual	75	15	3	0.9793962
gradual	75	16	0	0.0
gradual	75	16	1	0.0
gradual	75	16	2	0.015905408
gradual	75	16	3	0.9840947
gradual	75	17	0	0.0
gradual	75	17	1	0.0
gradual	75	17	2	0.012278388
gradual	75	17	3	0.9877217
gradual	75	18	0	0.0
gradual	75	18	1	0.0
gradual	75	18	2	0.009478463
gradual	75	18	3	0.9905216
gradual	75	19	0	0.0
gradual	75	19	1	0.0
gradual	75	19	2	0.007317024
gradual	75	19	3	0.99268305
gradual	75	20	0	0.0
gradual	75	20	1	0.0
gradual	75	20	2	0.0056484723
gradual	75	20	3	0.9943516
gradual	75	21	0	0.0
gradual	75	21	1	0.0
gradual	75	21	2	0.0043604122
gradual	75	21	3	0.9956397
gradual	75	22	0	0.0
gradual	75	22	1	0.0
gradual	75	22	2	0.0033660776
gradual	75	22	3	0.996634
gradual	75	23	0	0.0
gradual	75	23	1	0.0
gradual	75	23	2	0.0025984878
gradual	75	23	3	0.9974016
gradual	75	24	0	0.0
gradual	75	24	1	0.0
gradual	75	24	2	0.0020059368
gradual	75	24	3	0.9979941
gradual	76	0	0	0.0
gradual	76	0	1	1.0
gradual	76	0	2	0.0
gradual	76	0	3	0.0
gradual	76	1	0	0.0
gradual	76	1	1	0.27602163
gradual	76	1	2	0.7196548
gradual	76	1	3	0.004323576
gradual	76	2	0	0.0
gradual	76	2	1	0.07618794
gradual	76	2	2	0.7541872
gradual	76	2	3	0.16962484
gradual	76	3	0	0.0
gradual	76	3	1	0.021029519
gradual	76	3	2	0.6370337
gradual	76	3	3	0.34193677
gradual	76	4	0	0.0
gradual	76	4	1	0.005804602
gradual	76	4	2	0.5069005
gradual	76	4	3	0.4872949
gradual	76	5	0	0.0
gradual	76	5	1	0.0016021957
gradual	76	5	2	0.3954858
gradual	76	5	3	0.602912
gradual	76	6	0	0.0
gradual	76	6	1	0.00044224065
gradual	76	6	2	0.30645347
gradual	76	6	3	0.69310427
gradual	76	7	0	0.0
gradual	76	7	1	0.000122067984
gradual	76	7	2	0.23688903
gradual	76	7	3	0.76298887
gradual	76	8	0	0.0
gradual	76	8	1	3.3693403e-05
gradual	76	8	2	0.18295744
gradual	76	8	3	0.81700885
gradual	76	9	0	0.0
gradual	76	9	1	9.300108e-06
gradual	76	9	2	0.14126064
gradual	76	9	3	0.8587301
gradual	76	10	0	0.0
gradual	76	10	1	2.567031e-06
gradual	76	10	2	0.10905469
gradual	76	10	3	0.89094275
gradual	76	11	0	0.0
gradual	76	11	1	7.085561e-07
gradual	76	11	2	0.08418805
gradual	76	11	3	0.91581124
gradual	76	12	0	0.0
gradual	76	12	1	1.9557682e-07
gradual	76	12	2	0.06499058
gradual	76	12	3	0.93500924
gradual	76	13	0	0.0
gradual	76	13	1	5.398343e-08
gradual	76	13	2	0.050170474
gradual	76	13	3	0.9498295
gradual	76	14	0	0.0
gradual	76	14	1	1.49005945e-08
gradual	76	14	2	0.038729794
gradual	76	14	3	0.9612702
gradual	76	15	0	0.0
gradual	76	15	1	4.1128865e-09
gradual	76	15	2	0.029897984
gradual	76	15	3	0.970102
gradual	76	16	0	0.0
gradual	76	16	1	1.1352457e-09
gradual	76	16	2	0.023080144
gradual	76	16	3	0.97691983
gradual	76	17	0	0.0
gradual	76	17	1	3.1335237e-10
gradual	76	17	2	0.01781702
gradual	76	17	3	0.982183
gradual	76	18	0	0.0
gradual	76	18	1	8.6492036e-11
gradual	76	18	2	0.013754083
gradual	76	18	3	0.98624593
gradual	76	19	0	0.0
gradual	76	19	1	2.3873672e-11
gradual	76	19	2	0.0106176445
gradual	76	19	3	0.9893824
gradual	76	20	0	0.0
gradual	76	20	1	6.58965e-12
gradual	76	20	2	0.00819643
gradual	76	20	3	0.9918036
gradual	76	21	0	0.0
gradual	76	21	1	1.8188859e-12
gradual	76	21	2	0.006327342
gradual	76	21	3	0.99367267
gradual	76	22	0	0.0
gradual	76	22	1	5.0205185e-13
gradual	76	22	2	0.0048844744
gradual	76	22	3	0.9951155
gradual	76	23	0	0.0
gradual	76	23	1	1.3857717e-13
gradual	76	23	2	0.003770634
gradual	76	23	3	0.99622935
gradual	76	24	0	0.0
gradual	76	24	1	3.8250294e-14
gradual	76	24	2	0.0029107905
gradual	76	24	3	0.9970892
gradual	77	0	0	1.0
gradual	77	0	1	0.0
gradual	77	0	2	0.0
gradual	77	0	3	0.0
gradual	77	1	0	0.0010569621
gradual	77	1	1	0.98890734
gradual	77	1	2	0.009138983
gradual	77	1	3	0.0008967613
gradual	77	2	0	1.1171688e-06
gradual	77	2	1	0.27400506
gradual	77	2	2	0.7187365
gradual	77	2	3	0.0072573507
gradual	77	3	0	1.1808051e-09
gradual	77	3	1	0.07563242
gradual	77	3	2	0.75202715
gradual	77	3	3	0.1723405
gradual	77	4	0	1.2480662e-12
gradual	77	4	1	0.020876186
gradual	77	4	2	0.63496643
gradual	77	4	3	0.34415746
gradual	77	5	0	1.3191586e-15
gradual	77	5	1	0.005762279
gradual	77	5	2	0.5051943
gradual	77	5	3	0.4890435
gradual	77	6	0	1.3943006e-18
gradual	77	6	1	0.0015905136
gradual	77	6	2	0.39413822
gradual	77	6	3	0.60427135
gradual	77	7	0	1.4737228e-21
gradual	77	7	1	0.00043901615
gradual	77	7	2	0.30540478
gradual	77	7	3	0.6941563
gradual	77	8	0	1.5576692e-24
gradual	77	8	1	0.00012117795
gradual	77	8	2	0.23607716
gradual	77	8	3	0.76380175
gradual	77	9	0	1.6463972e-27
gradual	77	9	1	3.3447737e-05
gradual	77	9	2	0.18233006
gradual	77	9	3	0.8176366
gradual	77	10	0	1.7401795e-30
gradual	77	10	1	9.232299e-06
gradual	77	10	2	0.14077614
gradual	77	10	3	0.8592147
gradual	77	11	0	1.8393037e-33
gradual	77	11	1	2.5483141e-06
gradual	77	11	2	0.108680636
gradual	77	11	3	0.8913169
gradual	77	12	0	1.9440742e-36
gradual	77	12	1	7.033898e-07
gradual	77	12	2	0.083899274
gradual	77	12	3	0.9161001
gradual	77	13	0	2.054812e-39
gradual	77	13	1	1.941508e-07
gradual	77	13	2	0.06476765
gradual	77	13	3	0.9352322
gradual	77	14	0	2.172e-42
gradual	77	14	1	5.358982e-08
gradual	77	14	2	0.04999838
gradual	77	14	3	0.95000166
gradual	77	15	0	3e-45
gradual	77	15	1	1.4791949e-08
gradual	77	15	2	0.038596943
gradual	77	15	3	0.96140313
gradual	77	16	0	0.0
gradual	77	16	1	4.082898e-09
gradual	77	16	2	0.029795427
gradual	77	16	3	0.97020465
gradual	77	17	0	0.0
gradual	77	17	1	1.1269682e-09
gradual	77	17	2	0.023000974
gradual	77	17	3	0.9769991
gradual	77	18	0	0.0
gradual	77	18	1	3.110676e-10
gradual	77	18	2	0.017755903
gradual	77	18	3	0.9822442
gradual	77	19	0	0.0
gradual	77	19	1	8.586138e-11
gradual	77	19	2	0.013706902
gradual	77	19	3	0.9862932
gradual	77	20	0	0.0
gradual	77	20	1	2.3699598e-11
gradual	77	20	2	0.010581223
gradual	77	20	3	0.98941886
gradual	77	21	0	0.0
gradual	77	21	1	6.5416015e-12
gradual	77	21	2	0.008168315
gradual	77	21	3	0.9918318
gradual	77	22	0	0.0
gradual	77	22	1	1.8056235e-12
gradual	77	22	2	0.006305638
gradual	77	22	3	0.9936945
gradual	77	23	0	0.0
gradual	77	23	1	4.9839115e-13
gradual	77	23	2	0.00486772
gradual	77	23	3	0.9951324
gradual	77	24	0	0.0
gradual	77	24	1	1.3756674e-13
gradual	77	24	2	0.0037577003
gradual	77	24	3	0.9962424
gradual	78	0	0	0.0
gradual	78	0	1	0.0
gradual	78	0	2	0.0
gradual	78	0	3	1.0
gradual	78	1	0	0.0
gradual	78	1	1	0.0
gradual	78	1	2	0.0
gradual	78	1	3	1.0
gradual	78	2	0	0.0
gradual	78	2	1	0.0
gradual	78	2	2	0.0
gradual	78	2	3	1.0
gradual	78	3	0	0.0
gradual	78	3	1	0.0
gradual	78	3	2	0.0
gradual	78	3	3	1.0
gradual	78	4	0	0.0
gradual	78	4	1	0.0
gradual	78	4	2	0.0
gradual	78	4	3	1.0
gradual	78	5	0	0.0
gradual	78	5	1	0.0
gradual	78	5	2	0.0
gradual	78	5	3	1.0
gradual	78	6	0	0.0
gradual	78	6	1	0.0
gradual	78	6	2	0.0
gradual	78	6	3	1.0
gradual	78	7	0	0.0
gradual	78	7	1	0.0
gradual	78	7	2	0.0
gradual	78	7	3	1.0
gradual	78	8	0	0.0
gradual	78	8	1	0.0
gradual	78	8	2	0.0
gradual	78	8	3	1.0
gradual	78	9	0	0.0
gradual	78	9	1	0.0
gradual	78	9	2	0.0
gradual	78	9	3	1.0
gradual	78	10	0	0.0
gradual	78	10	1	0.0
gradual	78	10	2	0.0
gradual	78	10	3	1.0
gradual	78	11	0	0.0
gradual	78	11	1	0.0
gradual	78	11	2	0.0
gradual	78	11	3	1.0
gradual	78	12	0	0.0
gradual	78	12	1	0.0
gradual	78	12	2	0.0
gradual	78	12	3	1.0
gradual	78	13	0	0.0
gradual	78	13	1	0.0
gradual	78	13	2	0.0
gradual	78	13	3	1.0
gradual	78	14	0	0.0
gradual	78	14	1	0.0
gradual	78	14	2	0.0
gradual	78	14	3	1.0
gradual	78	15	0	0.0
gradual	78	15	1	0.0
gradual	78	15	2	0.0
gradual	78	15	3	1.0
gradual	78	16	0	0.0
gradual	78	16	1	0.0
gradual	78	16	2	0.0
gradual	78	16	3	1.0
gradual	78	17	0	0.0
gradual	78	17	1	0.0
gradual	78	17	2	0.0
gradual	78	17	3	1.0
gradual	78	18	0	0.0
gradual	78	18	1	0.0
gradual	78	18	2	0.0
gradual	78	18	3	1.0
gradual	78	19	0	0.0
gradual	78	19	1	0.0
gradual	78	19	2	0.0
gradual	78	19	3	1.0
gradual	78	20	0	0.0
gradual	78	20	1	0.0
gradual	78	20	2	0.0
gradual	78	20	3	1.0
gradual	78	21	0	0.0
gradual	78	21	1	0.0
gradual	78	21	2	0.0
gradual	78	21	3	1.0
gradual	78	22	0	0.0
gradual	78	22	1	0.0
gradual	78	22	2	0.0
gradual	78	22	3	1.0
gradual	78	23	0	0.0
gradual	78	23	1	0.0
gradual	78	23	2	0.0
gradual	78	23	3	1.0
gradual	78	24	0	0.0
gradual	78	24	1	0.0
gradual	78	24	2	0.0
gradual	78	24	3	1.0
gradual	79	0	0	0.0
gradual	79	0	1	1.0
gradual	79	0	2	0.0
gradual	79	0	3	0.0
gradual	79	1	0	0.0
gradual	79	1	1	0.27602163
gradual	79	1	2	0.7196548
gradual	79	1	3	0.004323576
gradual	79	2	0	0.0
gradual	79	2	1	0.07618794
gradual	79	2	2	0.7541872
gradual	79	2	3	0.16962484
gradual	79	3	0	0.0
gradual	79	3	1	0.021029519
gradual	79	3	2	0.6370337
gradual	79	3	3	0.34193677
gradual	79	4	0	0.0
gradual	79	4	1	0.005804602
gradual	79	4	2	0.5069005
gradual	79	4	3	0.4872949
gradual	79	5	0	0.0
gradual	79	5	1	0.0016021957
gradual	79	5	2	0.3954858
gradual	79	5	3	0.602912
gradual	79	6	0	0.0
gradual	79	6	1	0.00044224065
gradual	79	6	2	0.30645347
gradual	79	6	3	0.69310427
gradual	79	7	0	0.0
gradual	79	7	1	0.000122067984
gradual	79	7	2	0.23688903
gradual	79	7	3	0.76298887
gradual	79	8	0	0.0
gradual	79	8	1	3.3693403e-05
gradual	79	8	2	0.18295744
gradual	79	8	3	0.81700885
gradual	79	9	0	0.0
gradual	79	9	1	9.300108e-06
gradual	79	9	2	0.14126064
gradual	79	9	3	0.8587301
gradual	79	10	0	0.0
gradual	79	10	1	2.567031e-06
gradual	79	10	2	0.10905469
gradual	79	10	3	0.89094275
gradual	79	11	0	0.0
gradual	79	11	1	7.085561e-07
gradual	79	11	2	0.08418805
gradual	79	11	3	0.91581124
gradual	79	12	0	0.0
gradual	79	12	1	1.9557682e-07
gradual	79	12	2	0.06499058
gradual	79	12	3	0.93500924
gradual	79	13	0	0.0
gradual	79	13	1	5.398343e-08
gradual	79	13	2	0.050170474
gradual	79	13	3	0.9498295
gradual	79	14	0	0.0
gradual	79	14	1	1.49005945e-08
gradual	79	14	2	0.038729794
gradual	79	14	3	0.9612702
gradual	79	15	0	0.0
gradual	79	15	1	4.1128865e-09
gradual	79	15	2	0.029897984
gradual	79	15	3	0.970102
gradual	79	16	0	0.0
gradual	79	16	1	1.1352457e-09
gradual	79	16	2	0.023080144
gradual	79	16	3	0.97691983
gradual	79	17	0	0.0
gradual	79	17	1	3.1335237e-10
gradual	79	17	2	0.01781702
gradual	79	17	3	0.982183
gradual	79	18	0	0.0
gradual	79	18	1	8.6492036e-11
gradual	79	18	2	0.013754083
gradual	79	18	3	0.98624593
gradual	79	19	0	0.0
gradual	79	19	1	2.3873672e-11
gradual	79	19	2	0.0106176445
gradual	79	19	3	0.9893824
gradual	79	20	0	0.0
gradual	79	20	1	6.58965e-12
gradual	79	20	2	0.00819643
gradual	79	20	3	0.9918036
gradual	79	21	0	0.0
gradual	79	21	1	1.8188859e-12
gradual	79	21	2	0.006327342
gradual	79	21	3	0.99367267
gradual	79	22	0	0.0
gradual	79	22	1	5.0205185e-13
gradual	79	22	2	0.0048844744
gradual	79	22	3	0.9951155
gradual	79	23	0	0.0
gradual	79	23	1	1.3857717e-13
gradual	79	23	2	0.003770634
gradual	79	23	3	0.99622935
gradual	79	24	0	0.0
gradual	79	24	1	3.8250294e-14
gradual	79	24	2	0.0029107905
gradual	79	24	3	0.9970892
gradual	80	0	0	0.0
gradual	80	0	1	1.0
gradual	80	0	2	0.0
gradual	80	0	3	0.0
gradual	80	1	0	0.0
gradual	80	1	1	0.27602163
gradual	80	1	2	0.7196548
gradual	80	1	3	0.004323576
gradual	80	2	0	0.0
gradual	80	2	1	0.07618794
gradual	80	2	2	0.7541872
gradual	80	2	3	0.16962484
gradual	80	3	0	0.0
gradual	80	3	1	0.021029519
gradual	80	3	2	0.6370337
gradual	80	3	3	0.34193677
gradual	80	4	0	0.0
gradual	80	4	1	0.005804602
gradual	80	4	2	0.5069005
gradual	80	4	3	0.4872949
gradual	80	5	0	0.0
gradual	80	5	1	0.0016021957
gradual	80	5	2	0.3954858
gradual	80	5	3	0.602912
gradual	80	6	0	0.0
gradual	80	6	1	0.00044224065
gradual	80	6	2	0.30645347
gradual	80	6	3	0.69310427
gradual	80	7	0	0.0
gradual	80	7	1	0.000122067984
gradual	80	7	2	0.23688903
gradual	80	7	3	0.76298887
gradual	80	8	0	0.0
gradual	80	8	1	3.3693403e-05
gradual	80	8	2	0.18295744
gradual	80	8	3	0.81700885
gradual	80	9	0	0.0
gradual	80	9	1	9.300108e-06
gradual	80	9	2	0.14126064
gradual	80	9	3	0.8587301
gradual	80	10	0	0.0
gradual	80	10	1	2.567031e-06
gradual	80	10	2	0.10905469
gradual	80	10	3	0.89094275
gradual	80	11	0	0.0
gradual	80	11	1	7.085561e-07
gradual	80	11	2	0.08418805
gradual	80	11	3	0.91581124
gradual	80	12	0	0.0
gradual	80	12	1	1.9557682e-07
gradual	80	12	2	0.06499058
gradual	80	12	3	0.93500924
gradual	80	13	0	0.0
gradual	80	13	1	5.398343e-08
gradual	80	13	2	0.050170474
gradual	80	13	3	0.9498295
gradual	80	14	0	0.0
gradual	80	14	1	1.49005945e-08
gradual	80	14	2	0.038729794
gradual	80	14	3	0.9612702
gradual	80	15	0	0.0
gradual	80	15	1	4.1128865e-09
gradual	80	15	2	0.029897984
gradual	80	15	3	0.970102
gradual	80	16	0	0.0
gradual	80	16	1	1.1352457e-09
gradual	80	16	2	0.023080144
gradual	80	16	3	0.97691983
gradual	80	17	0	0.0
gradual	80	17	1	3.1335237e-10
gradual	80	17	2	0.01781702
gradual	80	17	3	0.982183
gradual	80	18	0	0.0
gradual	80	18	1	8.6492036e-11
gradual	80	18	2	0.013754083
gradual	80	18	3	0.98624593
gradual	80	19	0	0.0
gradual	80	19	1	2.3873672e-11
gradual	80	19	2	0.0106176445
gradual	80	19	3	0.9893824
gradual	80	20	0	0.0
gradual	80	20	1	6.58965e-12
gradual	80	20	2	0.00819643
gradual	80	20	3	0.9918036
gradual	80	21	0	0.0
gradual	80	21	1	1.8188859e-12
gradual	80	21	2	0.006327342
gradual	80	21	3	0.99367267
gradual	80	22	0	0.0
gradual	80	22	1	5.0205185e-13
gradual	80	22	2	0.0048844744
gradual	80	22	3	0.9951155
gradual	80	23	0	0.0
gradual	80	23	1	1.3857717e-13
gradual	80	23	2	0.003770634
gradual	80	23	3	0.99622935
gradual	80	24	0	0.0
gradual	80	24	1	3.8250294e-14
gradual	80	24	2	0.0029107905
gradual	80	24	3	0.9970892
gradual	81	0	0	0.0
gradual	81	0	1	0.0
gradual	81	0	2	0.0
gradual	81	0	3	1.0
gradual	81	1	0	0.0
gradual	81	1	1	0.0
gradual	81	1	2	0.0
gradual	81	1	3	1.0
gradual	81	2	0	0.0
gradual	81	2	1	0.0
gradual	81	2	2	0.0
gradual	81	2	3	1.0
gradual	81	3	0	0.0
gradual	81	3	1	0.0
gradual	81	3	2	0.0
gradual	81	3	3	1.0
gradual	81	4	0	0.0
gradual	81	4	1	0.0
gradual	81	4	2	0.0
gradual	81	4	3	1.0
gradual	81	5	0	0.0
gradual	81	5	1	0.0
gradual	81	5	2	0.0
gradual	81	5	3	1.0
gradual	81	6	0	0.0
gradual	81	6	1	0.0
gradual	81	6	2	0.0
gradual	81	6	3	1.0
gradual	81	7	0	0.0
gradual	81	7	1	0.0
gradual	81	7	2	0.0
gradual	81	7	3	1.0
gradual	81	8	0	0.0
gradual	81	8	1	0.0
gradual	81	8	2	0.0
gradual	81	8	3	1.0
gradual	81	9	0	0.0
gradual	81	9	1	0.0
gradual	81	9	2	0.0
gradual	81	9	3	1.0
gradual	81	10	0	0.0
gradual	81	10	1	0.0
gradual	81	10	2	0.0
gradual	81	10	3	1.0
gradual	81	11	0	0.0
gradual	81	11	1	0.0
gradual	81	11	2	0.0
gradual	81	11	3	1.0
gradual	81	12	0	0.0
gradual	81	12	1	0.0
gradual	81	12	2	0.0
gradual	81	12	3	1.0
gradual	81	13	0	0.0
gradual	81	13	1	0.0
gradual	81	13	2	0.0
gradual	81	13	3	1.0
gradual	81	14	0	0.0
gradual	81	14	1	0.0
gradual	81	14	2	0.0
gradual	81	14	3	1.0
gradual	81	15	0	0.0
gradual	81	15	1	0.0
gradual	81	15	2	0.0
gradual	81	15	3	1.0
gradual	81	16	0	0.0
gradual	81	16	1	0.0
gradual	81	16	2	0.0
gradual	81	16	3	1.0
gradual	81	17	0	0.0
gradual	81	17	1	0.0
gradual	81	17	2	0.0
gradual	81	17	3	1.0
gradual	81	18	0	0.0
gradual	81	18	1	0.0
gradual	81	18	2	0.0
gradual	81	18	3	1.0
gradual	81	19	0	0.0
gradual	81	19	1	0.0
gradual	81	19	2	0.0
gradual	81	19	3	1.0
gradual	81	20	0	0.0
gradual	81	20	1	0.0
gradual	81	20	2	0.0
gradual	81	20	3	1.0
gradual	81	21	0	0.0
gradual	81	21	1	0.0
gradual	81	21	2	0.0
gradual	81	21	3	1.0
gradual	81	22	0	0.0
gradual	81	22	1	0.0
gradual	81	22	2	0.0
gradual	81	22	3	1.0
gradual	81	23	0	0.0
gradual	81	23	1	0.0
gradual	81	23	2	0.0
gradual	81	23	3	1.0
gradual	81	24	0	0.0
gradual	81	24	1	0.0
gradual	81	24	2	0.0
gradual	81	24	3	1.0
gradual	82	0	0	0.0
gradual	82	0	1	0.0
gradual	82	0	2	1.0
gradual	82	0	3	0.0
gradual	82	1	0	0.0
gradual	82	1	1	0.0
gradual	82	1	2	0.7719631
gradual	82	1	3	0.22803691
gradual	82	2	0	0.0
gradual	82	2	1	0.0
gradual	82	2	2	0.59592706
gradual	82	2	3	0.404073
gradual	82	3	0	0.0
gradual	82	3	1	0.0
gradual	82	3	2	0.4600337
gradual	82	3	3	0.53996634
gradual	82	4	0	0.0
gradual	82	4	1	0.0
gradual	82	4	2	0.35512906
gradual	82	4	3	0.644871
gradual	82	5	0	0.0
gradual	82	5	1	0.0
gradual	82	5	2	0.27414653
gradual	82	5	3	0.72585356
gradual	82	6	0	0.0
gradual	82	6	1	0.0
gradual	82	6	2	0.21163101
gradual	82	6	3	0.78836906
gradual	82	7	0	0.0
gradual	82	7	1	0.0
gradual	82	7	2	0.16337134
gradual	82	7	3	0.83662874
gradual	82	8	0	0.0
gradual	82	8	1	0.0
gradual	82	8	2	0.12611665
gradual	82	8	3	0.8738834
gradual	82	9	0	0.0
gradual	82	9	1	0.0
gradual	82	9	2	0.0973574
gradual	82	9	3	0.90264267
gradual	82	10	0	0.0
gradual	82	10	1	0.0
gradual	82	10	2	0.07515632
gradual	82	10	3	0.9248437
gradual	82	11	0	0.0
gradual	82	11	1	0.0
gradual	82	11	2	0.05801791
gradual	82	11	3	0.94198215
gradual	82	12	0	0.0
gradual	82	12	1	0.0
gradual	82	12	2	0.044787686
gradual	82	12	3	0.95521235
gradual	82	13	0	0.0
gradual	82	13	1	0.0
gradual	82	13	2	0.03457444
gradual	82	13	3	0.9654256
gradual	82	14	0	0.0
gradual	82	14	1	0.0
gradual	82	14	2	0.026690194
gradual	82	14	3	0.9733099
gradual	82	15	0	0.0
gradual	82	15	1	0.0
gradual	82	15	2	0.020603845
gradual	82	15	3	0.9793962
gradual	82	16	0	0.0
gradual	82	16	1	0.0
gradual	82	16	2	0.015905408
gradual	82	16	3	0.9840947
gradual	82	17	0	0.0
gradual	82	17	1	0.0
gradual	82	17	2	0.012278388
gradual	82	17	3	0.9877217
gradual	82	18	0	0.0
gradual	82	18	1	0.0
gradual	82	18	2	0.009478463
gradual	82	18	3	0.9905216
gradual	82	19	0	0.0
gradual	82	19	1	0.0
gradual	82	19	2	0.007317024
gradual	82	19	3	0.99268305
gradual	82	20	0	0.0
gradual	82	20	1	0.0
gradual	82	20	2	0.0056484723
gradual	82	20	3	0.9943516
gradual	82	21	0	0.0
gradual	82	21	1	0.0
gradual	82	21	2	0.0043604122
gradual	82	21	3	0.9956397
gradual	82	22	0	0.0
gradual	82	22	1	0.0
gradual	82	22	2	0.0033660776
gradual	82	22	3	0.996634
gradual	82	23	0	0.0
gradual	82	23	1	0.0
gradual	82	23	2	0.0025984878
gradual	82	23	3	0.9974016
gradual	82	24	0	0.0
gradual	82	24	1	0.0
gradual	82	24	2	0.0020059368
gradual	82	24	3	0.9979941
gradual	83	0	0	0.0
gradual	83	0	1	0.0
gradual	83	0	2	0.0
gradual	83	0	3	1.0
gradual	83	1	0	0.0
gradual	83	1	1	0.0
gradual	83	1	2	0.0
gradual	83	1	3	1.0
gradual	83	2	0	0.0
gradual	83	2	1	0.0
gradual	83	2	2	0.0
gradual	83	2	3	1.0
gradual	83	3	0	0.0
gradual	83	3	1	0.0
gradual	83	3	2	0.0
gradual	83	3	3	1.0
gradual	83	4	0	0.0
gradual	83	4	1	0.0
gradual	83	4	2	0.0
gradual	83	4	3	1.0
gradual	83	5	0	0.0
gradual	83	5	1	0.0
gradual	83	5	2	0.0
gradual	83	5	3	1.0
gradual	83	6	0	0.0
gradual	83	6	1	0.0
gradual	83	6	2	0.0
gradual	83	6	3	1.0
gradual	83	7	0	0.0
gradual	83	7	1	0.0
gradual	83	7	2	0.0
