sim	subject_id	nll	percentile	model
42	80	1.5046754	0.29591596	hmm
42	81	1.4013525	0.51733637	hmm
42	82	0.47408617	0.49836886	hmm
42	83	4.4560523	0.85579777	hmm
42	84	1.3094873	0.20736215	hmm
42	85	4.177558	0.8690972	hmm
42	86	1.7585287	0.6166403	hmm
42	87	1.9305134	0.17221983	hmm
42	88	1.8266206	0.2105012	hmm
43	1	0.26230642	0.0098471055	hmm
43	2	0.24449776	0.46231306	hmm
43	3	0.24583538	0.60941595	hmm
43	4	0.3093	0.44224375	hmm
43	5	0.3111838	0.26999822	hmm
43	6	0.3093527	0.5582999	hmm
43	7	0.24462532	0.6061752	hmm
43	8	0.30943674	0.40975907	hmm
43	9	0.31452146	0.13079914	hmm
43	10	0.23850212	0.24160972	hmm
43	11	0.2623014	0.6137175	hmm
43	12	0.2673352	0.5650993	hmm
43	13	2.412459	0.71731895	hmm
43	14	0.8299668	0.17602096	hmm
43	15	0.44388878	0.4947253	hmm
43	16	0.32962173	0.38635162	hmm
43	17	4.0272927	0.9349962	hmm
43	18	0.40557277	0.54565775	hmm
43	19	0.3065459	0.41714513	hmm
43	20	0.6462735	0.46740615	hmm
43	21	2.0128646	0.6857874	hmm
43	22	0.45136476	0.09983779	hmm
43	23	0.32000828	0.31587213	hmm
43	24	3.2944977	0.81014204	hmm
43	25	1.6431221	0.81233484	hmm
43	26	0.24945535	0.6007683	hmm
43	27	0.39481002	0.6263236	hmm
43	28	3.6317072	0.8272506	hmm
43	29	3.3657372	0.847894	hmm
43	30	0.27781826	0.39535567	hmm
43	31	1.1309085	0.17043272	hmm
43	32	1.1867341	0.5283757	hmm
43	33	0.26230282	0.62557244	hmm
43	34	3.3731296	0.89300895	hmm
43	35	0.24413383	0.767333	hmm
43	36	0.4398654	0.59492594	hmm
43	37	0.26732728	0.48490882	hmm
43	38	1.4284738	0.7220702	hmm
43	39	2.871187	0.8621101	hmm
43	40	0.47163486	0.23852037	hmm
43	41	0.5350507	0.2106826	hmm
43	42	1.4556302	0.036577106	hmm
43	43	0.90626943	0.29182565	hmm
43	44	0.3794148	0.3884851	hmm
43	45	3.2550783	0.8266297	hmm
43	46	3.4914088	0.90539217	hmm
43	47	0.29181862	0.38503292	hmm
43	48	0.90894383	0.26170513	hmm
43	49	6.5005045	0.96437836	hmm
43	50	6.5454144	0.97999996	hmm
43	51	6.2311935	0.99	hmm
43	52	6.513117	1.0	hmm
43	53	0.7986477	0.036024947	hmm
43	54	0.36905682	0.27284828	hmm
43	55	4.15566	0.86	hmm
43	56	1.3830522	0.14066638	hmm
43	57	0.4561531	0.011235528	hmm
43	58	1.3591464	0.32311898	hmm
43	59	0.6467732	0.5156683	hmm
43	60	3.5409956	0.93973833	hmm
43	61	3.1601799	0.82811445	hmm
43	62	3.7701347	0.80706775	hmm
43	63	0.28850594	0.032702774	hmm
43	64	2.44788	0.74734974	hmm
43	65	0.5272683	0.3023723	hmm
43	66	0.3650736	0.4650955	hmm
43	67	4.305238	0.8834288	hmm
43	68	3.384783	0.89031076	hmm
43	69	1.004196	0.63252807	hmm
43	70	1.0826114	0.29381984	hmm
43	71	3.3094816	0.8196662	hmm
43	72	1.5456007	0.5179179	hmm
43	73	1.8947706	0.54893655	hmm
43	74	5.8688493	0.97	hmm
43	75	3.689725	0.8446224	hmm
43	76	1.112699	0.13905355	hmm
43	77	4.163719	0.9008071	hmm
43	78	2.2600741	0.45924884	hmm
43	79	2.7447562	0.7381374	hmm
43	80	4.896554	0.96023357	hmm
43	81	2.2522824	0.55254376	hmm
43	82	0.3860069	0.16243137	hmm
43	83	6.3285837	0.96	hmm
43	84	3.241539	0.8408424	hmm
43	85	1.4818457	0.409704	hmm
43	86	2.1388583	0.81593496	hmm
43	87	1.8488183	0.25918633	hmm
43	88	1.7882401	0.08770296	hmm
44	1	0.3052561	0.5295075	hmm
44	2	0.29981935	0.7167674	hmm
44	3	0.29587907	0.8668358	hmm
44	4	0.35087624	0.42709553	hmm
44	5	0.30178064	0.12450423	hmm
44	6	0.35094696	0.6584465	hmm
44	7	0.29984647	0.35613933	hmm
44	8	0.3148516	0.008268585	hmm
44	9	0.29984364	0.101008415	hmm
44	10	0.30119777	0.6215895	hmm
44	11	0.3153625	0.56792676	hmm
44	12	0.31479508	0.24473001	hmm
44	13	0.37196398	0.7689165	hmm
44	14	0.8089297	0.2184293	hmm
44	15	0.39041796	0.5456361	hmm
44	16	2.515773	0.70686924	hmm
44	17	0.6734698	0.2704646	hmm
44	18	0.44136682	0.56004333	hmm
44	19	0.49666515	0.38894653	hmm
44	20	2.8359559	0.8014602	hmm
44	21	2.06082	0.7657143	hmm
44	22	0.4401212	0.26978576	hmm
44	23	0.32716614	0.60081506	hmm
44	24	3.1326828	0.8197384	hmm
44	25	1.5588622	0.7724211	hmm
44	26	0.2960999	0.36046177	hmm
44	27	1.908684	0.7418415	hmm
44	28	0.6124759	0.22379752	hmm
44	29	0.35362172	0.18803005	hmm
44	30	3.2153773	0.7468544	hmm
44	31	1.9423233	0.722617	hmm
44	32	1.912407	0.7283749	hmm
44	33	0.3013227	0.6790505	hmm
44	34	0.34940565	0.46423355	hmm
44	35	0.30136853	0.17481028	hmm
44	36	0.48179263	0.16781731	hmm
44	37	0.34941608	0.29257226	hmm
44	38	1.4751053	0.71852535	hmm
44	39	2.7687726	0.7829344	hmm
44	40	0.51988864	0.45587218	hmm
44	41	0.42058226	0.063855775	hmm
44	42	1.8292187	0.7759196	hmm
44	43	2.0629334	0.69250476	hmm
44	44	1.7882398	0.76149607	hmm
44	45	3.1059184	0.7725625	hmm
44	46	0.5981413	0.4870331	hmm
44	47	3.2421803	0.8308265	hmm
44	48	3.7823005	0.88016194	hmm
44	49	0.29632774	0.104625	hmm
44	50	3.3842115	0.9682888	hmm
44	51	0.3262596	0.48926765	hmm
44	52	0.41573018	0.21766886	hmm
44	53	2.0082438	0.6481392	hmm
44	54	0.49808666	0.20491269	hmm
44	55	2.5386426	0.84004045	hmm
44	56	4.0559883	0.92641485	hmm
44	57	6.314335	0.9747332	hmm
44	58	1.2312452	0.55673385	hmm
44	59	2.8349276	0.891852	hmm
44	60	3.523345	0.85176617	hmm
44	61	0.4994572	0.57112336	hmm
44	62	0.4047729	0.48931852	hmm
44	63	0.3831406	0.4715349	hmm
44	64	2.31046	0.7679646	hmm
44	65	2.0483956	0.78564644	hmm
44	66	0.4126137	0.015012217	hmm
44	67	1.7764583	0.7208519	hmm
44	68	0.3135491	0.548223	hmm
44	69	2.9169173	0.68741775	hmm
44	70	3.6013517	0.79565775	hmm
44	71	1.4129713	0.12544876	hmm
44	72	3.635638	0.8428346	hmm
44	73	2.3685818	0.7436814	hmm
44	74	5.673245	0.98	hmm
44	75	0.4589771	0.28136283	hmm
44	76	0.7122547	0.10331312	hmm
44	77	3.231457	0.90879136	hmm
44	78	1.8391503	0.51095116	hmm
44	79	1.3562187	0.4599559	hmm
44	80	1.7117133	0.27347633	hmm
44	81	6.577295	0.96999997	hmm
44	82	0.4642941	0.47308484	hmm
44	83	4.491506	0.92526364	hmm
44	84	1.5319296	0.5005939	hmm
44	85	1.919793	0.6608834	hmm
44	86	1.6946753	0.191641	hmm
44	87	1.7707857	0.26729915	hmm
44	88	2.4864554	0.70274234	hmm
45	1	0.25565898	0.6535171	hmm
45	2	0.25569803	0.52048147	hmm
45	3	0.26504853	0.7385297	hmm
45	4	0.30395982	0.6787844	hmm
45	5	0.25995883	0.695276	hmm
45	6	0.25739026	0.12068993	hmm
45	7	0.3034879	0.49517375	hmm
45	8	0.30343044	0.353367	hmm
45	9	0.2610216	0.17711724	hmm
45	10	0.27465954	0.27492788	hmm
45	11	0.2556573	0.62461	hmm
45	12	0.3051742	0.1372924	hmm
45	13	2.6144645	0.7107008	hmm
45	14	5.277529	0.95	hmm
45	15	0.7694031	0.30703527	hmm
45	16	0.46114567	0.35128418	hmm
45	17	4.109953	0.8779069	hmm
45	18	0.9467934	0.17845558	hmm
45	19	0.6156422	0.40911934	hmm
45	20	2.9352326	0.8673076	hmm
45	21	0.94379675	0.009980085	hmm
45	22	2.022033	0.7631488	hmm
45	23	0.30499446	0.6093746	hmm
45	24	0.3273093	0.7726961	hmm
45	25	1.7485975	0.65522903	hmm
45	26	0.26294306	0.038531654	hmm
45	27	1.7906133	0.7924056	hmm
45	28	3.3646388	0.8379183	hmm
45	29	0.26126435	0.32117078	hmm
45	30	0.35898763	0.25745818	hmm
45	31	1.4076979	0.5749757	hmm
45	32	1.8797288	0.73319685	hmm
45	33	0.2627595	0.10464501	hmm
45	34	0.25748923	0.027894294	hmm
45	35	0.262513	0.6026431	hmm
45	36	0.5562717	0.10167459	hmm
45	37	0.27466637	0.37711897	hmm
45	38	1.4212537	0.76006895	hmm
45	39	0.796041	0.039826874	hmm
45	40	0.5067388	0.5058122	hmm
45	41	0.4064644	0.49456683	hmm
45	42	1.4327984	0.634657	hmm
45	43	5.071395	0.97999996	hmm
45	44	1.7495527	0.82950854	hmm
45	45	3.2184508	0.8438703	hmm
45	46	0.5350183	0.38229924	hmm
45	47	0.5701768	0.40969068	hmm
45	48	0.62011904	0.23396243	hmm
45	49	0.30789655	0.078243025	hmm
45	50	0.9295079	0.2759491	hmm
45	51	0.35012862	0.020126086	hmm
45	52	0.3143026	0.59102285	hmm
45	53	0.6823749	0.525767	hmm
45	54	0.5251451	0.1469695	hmm
45	55	0.9808123	0.32646266	hmm
45	56	7.7441387	0.98999995	hmm
45	57	0.36128795	0.03263211	hmm
45	58	0.97589993	0.4481576	hmm
45	59	0.3874045	0.57045794	hmm
45	60	3.6743548	0.8837388	hmm
45	61	0.58309615	0.10696975	hmm
45	62	3.4195268	0.90039855	hmm
45	63	5.6579843	0.96999997	hmm
45	64	1.0164368	0.3660004	hmm
45	65	2.0280912	0.8138412	hmm
45	66	0.35731727	0.6642653	hmm
45	67	1.6773098	0.7435109	hmm
45	68	0.40686208	0.4577708	hmm
45	69	1.0405214	0.6332422	hmm
45	70	1.3295754	0.09524657	hmm
45	71	2.059411	0.7044601	hmm
45	72	1.4197813	0.4423252	hmm
45	73	1.826818	0.6438066	hmm
45	74	1.4386935	0.21079817	hmm
45	75	0.7423456	0.2053111	hmm
45	76	4.0310187	0.8020649	hmm
45	77	1.0923996	0.10815775	hmm
45	78	1.9974042	0.20015588	hmm
45	79	6.0146623	0.99	hmm
45	80	3.5224307	0.79359937	hmm
45	81	4.321468	0.81	hmm
45	82	5.642353	0.97	hmm
45	83	1.2752845	0.14524421	hmm
45	84	6.2811465	0.97999996	hmm
45	85	4.0280037	0.87504214	hmm
45	86	1.6588068	0.25918204	hmm
45	87	3.90022	0.8224421	hmm
45	88	2.2378278	0.0062121362	hmm
46	1	0.22467655	0.42053428	hmm
46	2	0.22465523	0.06681872	hmm
46	3	0.23824757	0.18367144	hmm
46	4	0.27163646	0.09306769	hmm
46	5	0.23758218	0.07308271	hmm
46	6	0.2383077	0.5222285	hmm
46	7	0.22922023	0.30523401	hmm
46	8	0.23751399	0.17214431	hmm
46	9	0.22643071	0.1155383	hmm
46	10	0.2383094	0.6508079	hmm
46	11	0.23946287	0.5752388	hmm
46	12	0.21961242	0.63291067	hmm
46	13	0.26589707	0.1476525	hmm
46	14	5.3882623	0.95397264	hmm
46	15	0.37380618	0.5827706	hmm
46	16	0.27776456	0.71224815	hmm
46	17	4.102478	0.903339	hmm
46	18	0.6021396	0.09922919	hmm
46	19	0.3048318	0.2879471	hmm
46	20	0.5772631	0.06541641	hmm
46	21	0.542394	0.011372294	hmm
46	22	0.92941755	0.26607051	hmm
46	23	0.32031268	0.36543846	hmm
46	24	3.3826478	0.79288805	hmm
46	25	1.4202372	0.78809875	hmm
46	26	6.5953074	0.99	hmm
46	27	0.45268068	0.1488056	hmm
46	28	0.4468316	0.09223657	hmm
46	29	0.23902333	0.7197275	hmm
46	30	0.2853288	0.25498283	hmm
46	31	1.6659867	0.71383995	hmm
46	32	0.7481015	0.098434426	hmm
46	33	0.2701342	0.44630948	hmm
46	34	0.22651395	0.73756355	hmm
46	35	0.23955145	0.40619448	hmm
46	36	0.533284	0.23508641	hmm
46	37	0.23759924	0.18821833	hmm
46	38	1.1581575	0.2618322	hmm
46	39	2.4408536	0.8004706	hmm
46	40	3.0758429	0.78315234	hmm
46	41	0.3645261	0.17330009	hmm
46	42	1.579906	0.7320968	hmm
46	43	1.9845829	0.652464	hmm
46	44	0.43012062	0.47706735	hmm
46	45	3.556768	0.90107596	hmm
46	46	1.3864329	0.5720103	hmm
46	47	0.57891494	0.4706285	hmm
46	48	3.5375206	0.8755586	hmm
46	49	0.21919258	0.15161791	hmm
46	50	4.562907	0.96	hmm
46	51	6.6709213	1.0	hmm
46	52	0.35867915	0.66326207	hmm
46	53	0.8165246	0.3428629	hmm
46	54	2.5555866	0.7229584	hmm
46	55	3.574792	0.8602525	hmm
46	56	8.20551	0.96999997	hmm
46	57	3.174548	0.8506774	hmm
46	58	0.9611419	0.67128545	hmm
46	59	0.57502383	0.02921542	hmm
46	60	0.30970225	0.43225136	hmm
46	61	0.926111	0.24185853	hmm
46	62	0.38867176	0.64769363	hmm
46	63	0.27847517	0.21332446	hmm
46	64	2.3251665	0.6970926	hmm
46	65	0.3578804	0.44300136	hmm
46	66	0.3886394	0.06220709	hmm
46	67	4.9737926	0.96523386	hmm
46	68	3.5714767	0.85492474	hmm
46	69	4.461695	0.9548147	hmm
46	70	4.5949526	0.91	hmm
46	71	4.890687	0.9715765	hmm
46	72	1.8223517	0.35880098	hmm
46	73	1.2390859	0.52187836	hmm
46	74	3.0796435	0.8392285	hmm
46	75	0.7489044	0.10555412	hmm
46	76	5.0270557	0.96300507	hmm
46	77	3.6810951	0.87927467	hmm
46	78	2.1165183	0.031351358	hmm
46	79	1.5156206	0.32617152	hmm
46	80	1.9552004	0.59566206	hmm
46	81	1.8301575	0.27284837	hmm
46	82	3.4341538	0.9307569	hmm
46	83	7.3740826	1.0	hmm
46	84	1.4140091	0.099295974	hmm
46	85	1.8873677	0.6555531	hmm
46	86	1.5454239	0.37410438	hmm
46	87	1.9396718	0.28959835	hmm
46	88	2.3344743	0.053279184	hmm
47	1	0.35362485	0.6013196	hmm
47	2	0.29340708	0.38709444	hmm
47	3	0.3537805	0.46112502	hmm
47	4	0.31402484	0.28222582	hmm
47	5	0.354204	0.018384999	hmm
47	6	0.29880476	0.35152918	hmm
47	7	0.30286038	0.78312665	hmm
47	8	0.3004294	0.24118674	hmm
47	9	0.2928995	0.6905073	hmm
47	10	0.3542019	0.34813994	hmm
47	11	0.30033755	0.7173582	hmm
47	12	0.3536577	0.3657121	hmm
47	13	0.32121915	0.7824445	hmm
47	14	5.0671177	0.95	hmm
47	15	0.5120417	0.43021885	hmm
47	16	0.39918035	0.11602638	hmm
47	17	0.52978766	0.08041194	hmm
47	18	0.6306212	0.028746342	hmm
47	19	0.35224867	0.15458778	hmm
47	20	2.8226705	0.82227975	hmm
47	21	0.38987216	0.09323012	hmm
47	22	2.0768123	0.7152491	hmm
47	23	3.2024374	0.8586999	hmm
47	24	0.34251636	0.53384197	hmm
47	25	1.5261301	0.75501	hmm
47	26	0.29459453	0.47128436	hmm
47	27	1.6592227	0.60650605	hmm
47	28	0.40474728	0.33909783	hmm
47	29	0.3005277	0.47766426	hmm
47	30	0.36838284	0.028250504	hmm
47	31	1.7113792	0.8151303	hmm
47	32	1.9536576	0.7746078	hmm
47	33	0.29311842	0.57993084	hmm
47	34	0.29304615	0.21298203	hmm
47	35	0.30034816	0.34992906	hmm
47	36	0.46576765	0.2504751	hmm
47	37	0.29904914	0.42197317	hmm
47	38	1.1589496	0.58707285	hmm
47	39	2.7839584	0.81756586	hmm
47	40	2.9911594	0.8782569	hmm
47	41	1.5328672	0.7620304	hmm
47	42	1.1491507	0.528662	hmm
47	43	2.0785563	0.7133876	hmm
47	44	1.773761	0.74060124	hmm
47	45	0.3832193	0.0011736611	hmm
47	46	3.472218	0.9001221	hmm
47	47	0.41807428	0.42513818	hmm
47	48	2.0649688	0.7852126	hmm
47	49	0.3145139	0.04097441	hmm
47	50	0.48180547	0.53434485	hmm
47	51	3.1707222	0.8034094	hmm
47	52	0.30967677	0.21403071	hmm
47	53	3.7402039	0.84000003	hmm
47	54	0.4260343	0.19898847	hmm
47	55	0.45121068	0.56489545	hmm
47	56	2.3752248	0.70509505	hmm
47	57	3.0035217	0.7663593	hmm
47	58	1.2890633	0.57654893	hmm
47	59	0.34126538	0.7052394	hmm
47	60	0.35906872	0.35678753	hmm
47	61	0.55868214	0.023942316	hmm
47	62	5.7099566	0.96	hmm
47	63	0.32558763	0.51160854	hmm
47	64	1.1915389	0.17171863	hmm
47	65	3.8088021	0.8700792	hmm
47	66	3.171567	0.8106052	hmm
47	67	1.8102698	0.6034275	hmm
47	68	0.58116096	0.17292769	hmm
47	69	1.4883554	0.65339524	hmm
47	70	1.0954216	0.28379756	hmm
47	71	2.4052212	0.811208	hmm
47	72	1.5871708	0.6544834	hmm
47	73	1.718423	0.662153	hmm
47	74	5.687769	0.93	hmm
47	75	0.47973278	0.72056395	hmm
47	76	4.0448875	0.8605148	hmm
47	77	0.4052918	0.42240542	hmm
47	78	2.216238	0.73222643	hmm
47	79	4.058004	0.8589352	hmm
47	80	3.7251298	0.82	hmm
47	81	1.4035494	0.27223516	hmm
47	82	3.2218258	0.93234104	hmm
47	83	0.9473727	0.2209777	hmm
47	84	4.3152523	0.8736739	hmm
47	85	1.0417123	0.08004327	hmm
47	86	1.8202741	0.8053432	hmm
47	87	7.6676493	0.97999996	hmm
47	88	4.706023	0.88	hmm
48	1	0.31239218	0.19226141	hmm
48	2	0.29344404	0.5217282	hmm
48	3	0.28684688	0.51884097	hmm
48	4	0.28843057	0.71733785	hmm
48	5	0.3525942	0.6418377	hmm
48	6	0.29450232	0.19097726	hmm
48	7	0.28750274	0.38850543	hmm
48	8	0.30987936	0.3531687	hmm
48	9	0.28694093	0.39024374	hmm
48	10	0.30840886	0.48895508	hmm
48	11	0.29715186	0.60783726	hmm
48	12	0.3482803	0.6165852	hmm
48	13	0.48124826	0.4638407	hmm
48	14	0.758819	0.20886838	hmm
48	15	0.48918715	0.5016774	hmm
48	16	2.4677067	0.88080496	hmm
48	17	0.5168065	0.33272642	hmm
48	18	2.3898957	0.736075	hmm
48	19	0.62477624	0.30572793	hmm
48	20	0.40154073	0.11264783	hmm
48	21	0.40082264	0.6979318	hmm
48	22	2.0706217	0.7344653	hmm
48	23	0.3381192	0.7076222	hmm
48	24	3.1616273	0.8779912	hmm
48	25	1.7619708	0.67732877	hmm
48	26	0.2911672	0.30896673	hmm
48	27	1.7505829	0.62153554	hmm
48	28	0.44849718	0.45315138	hmm
48	29	0.29298717	0.37736905	hmm
48	30	3.4955933	0.8031342	hmm
48	31	1.7879556	0.7776758	hmm
48	32	0.5440387	0.032643784	hmm
48	33	0.34898913	0.040150147	hmm
48	34	0.31247836	0.67759115	hmm
48	35	0.28694737	0.13981526	hmm
48	36	0.5397351	0.029893545	hmm
48	37	0.28684846	0.36989117	hmm
48	38	1.0862253	0.688537	hmm
48	39	5.6874695	0.9700809	hmm
48	40	3.2221453	0.8126213	hmm
48	41	3.3511746	0.91507953	hmm
48	42	1.0804992	0.57922214	hmm
48	43	0.552509	0.577533	hmm
48	44	1.7605321	0.7754163	hmm
48	45	0.3730232	0.57803744	hmm
48	46	0.45031884	0.50888854	hmm
48	47	0.31817573	0.6045811	hmm
48	48	3.3113503	0.88392705	hmm
48	49	3.2749736	0.94105524	hmm
48	50	3.3081908	0.87	hmm
48	51	0.41419035	0.079883136	hmm
48	52	0.5769785	0.5882866	hmm
48	53	1.0138541	0.3444931	hmm
48	54	3.4356399	0.913765	hmm
48	55	2.3900106	0.7232394	hmm
48	56	4.251928	0.92674536	hmm
48	57	5.962057	0.97	hmm
48	58	2.9473286	0.83070564	hmm
48	59	2.8260016	0.779174	hmm
48	60	0.66163397	0.118675716	hmm
48	61	3.2002404	0.8086903	hmm
48	62	0.33510786	0.58918154	hmm
48	63	5.393899	0.99	hmm
48	64	5.1843357	0.93	hmm
48	65	0.5333797	0.50631857	hmm
48	66	3.246636	0.79758114	hmm
48	67	4.671357	0.89	hmm
48	68	0.40560424	0.37266582	hmm
48	69	1.0823705	0.52877796	hmm
48	70	3.7483704	0.9076138	hmm
48	71	2.5092156	0.74558485	hmm
48	72	1.2702647	0.6322198	hmm
48	73	1.9734699	0.5785613	hmm
48	74	0.7585373	0.01077763	hmm
48	75	3.3167334	0.846834	hmm
48	76	3.6064243	0.7876244	hmm
48	77	0.49458843	0.6069572	hmm
48	78	1.8009943	0.0773865	hmm
48	79	4.096934	0.9026319	hmm
48	80	3.570301	0.8740606	hmm
48	81	3.080308	0.82388294	hmm
48	82	0.37061954	0.08763766	hmm
48	83	1.5855364	0.6659622	hmm
48	84	1.4402771	0.39581537	hmm
48	85	0.82445747	0.12273005	hmm
48	86	1.6260332	0.375777	hmm
48	87	2.0251477	0.6454637	hmm
48	88	1.746393	0.17749692	hmm
49	1	0.2631046	0.4487417	hmm
49	2	0.28049555	0.64443016	hmm
49	3	0.26436865	0.24514127	hmm
49	4	0.28047538	0.3394438	hmm
49	5	0.26296628	0.42385137	hmm
49	6	0.26940352	0.57074744	hmm
49	7	0.3186202	0.6215549	hmm
49	8	0.31876612	0.34527344	hmm
49	9	0.28464296	0.3551708	hmm
49	10	0.2662971	0.50957036	hmm
49	11	0.27977985	0.42354912	hmm
49	12	0.32369563	0.21128692	hmm
49	13	0.2933638	0.15344056	hmm
49	14	0.8610172	0.03686353	hmm
49	15	0.7997958	0.39009792	hmm
49	16	0.3835234	0.3189454	hmm
49	17	0.5229637	0.021625496	hmm
49	18	0.5414391	0.005278129	hmm
49	19	0.6177425	0.20669112	hmm
49	20	0.40982413	0.65009975	hmm
49	21	0.91326696	0.3344525	hmm
49	22	0.51819265	0.29509628	hmm
49	23	0.35676956	0.27100483	hmm
49	24	3.2227132	0.85151875	hmm
49	25	0.57904345	0.07787249	hmm
49	26	0.26015836	0.52502126	hmm
49	27	1.6616751	0.71457386	hmm
49	28	0.64942914	0.03527297	hmm
49	29	0.3210827	0.5132025	hmm
49	30	0.40669498	0.2513705	hmm
49	31	1.1502464	0.309653	hmm
49	32	1.305799	0.3231224	hmm
49	33	0.31884125	0.1328768	hmm
49	34	0.32070762	0.10243831	hmm
49	35	3.3511376	0.91932434	hmm
49	36	2.3804283	0.7807083	hmm
49	37	0.26629135	0.44591007	hmm
49	38	1.4299462	0.78287244	hmm
49	39	2.499651	0.7334945	hmm
49	40	0.49825883	0.541864	hmm
49	41	0.5607892	0.15700671	hmm
49	42	1.6884763	0.62949914	hmm
49	43	2.0150435	0.73202276	hmm
49	44	4.4853363	0.94	hmm
49	45	0.42281413	0.7114363	hmm
49	46	0.41191235	0.079346046	hmm
49	47	0.32549876	0.30359453	hmm
49	48	0.5222115	0.4202036	hmm
49	49	0.25833583	0.42284805	hmm
49	50	4.3928175	0.9317076	hmm
49	51	0.36988252	0.44484946	hmm
49	52	3.4221578	0.96025956	hmm
49	53	1.9487851	0.771032	hmm
49	54	2.4608285	0.786667	hmm
49	55	0.6076855	0.59340703	hmm
49	56	1.2422299	0.37878606	hmm
49	57	6.2217374	0.9695807	hmm
49	58	1.01036	0.58118737	hmm
49	59	0.38163203	0.24843423	hmm
49	60	0.63202393	0.12171726	hmm
49	61	0.55104274	0.52488476	hmm
49	62	5.8886437	0.94	hmm
49	63	3.3670564	0.9226858	hmm
49	64	2.153292	0.64961994	hmm
49	65	3.4067798	0.93	hmm
49	66	0.4375739	0.6556699	hmm
49	67	1.2394468	0.019664712	hmm
49	68	0.31206408	0.41755998	hmm
49	69	4.471673	0.93931204	hmm
49	70	2.7145195	0.79423743	hmm
49	71	1.4708413	0.076469794	hmm
49	72	1.3637569	0.40810472	hmm
49	73	1.611163	0.4776429	hmm
49	74	1.2665193	0.021926036	hmm
49	75	6.0351667	0.99	hmm
49	76	3.9528537	0.8189301	hmm
49	77	0.5880625	0.14588846	hmm
49	78	3.9820762	0.91075844	hmm
49	79	4.0857286	0.8931307	hmm
49	80	1.5457379	0.38329172	hmm
49	81	4.661073	0.9	hmm
49	82	0.5986415	0.590662	hmm
49	83	1.7995789	0.77477735	hmm
49	84	3.1474795	0.7967656	hmm
49	85	1.1056906	0.20455308	hmm
49	86	1.7960536	0.5588335	hmm
49	87	2.7820237	0.7257285	hmm
49	88	2.8448014	0.7089202	hmm
0	1	0.46539417	0.08977859	priors
0	2	0.689243	0.31551757	priors
0	3	0.48228392	0.08348893	priors
0	4	0.6427915	0.25271708	priors
0	5	0.48536742	0.07366026	priors
0	6	0.5893734	0.09632141	priors
0	7	0.4916203	0.44316304	priors
0	8	0.6101474	0.44482982	priors
0	9	0.61750805	0.050212346	priors
0	10	0.5495412	0.3074278	priors
0	11	0.5091696	0.65421957	priors
0	12	0.54599833	0.3923307	priors
0	13	1.6950767	0.6156262	priors
0	14	2.6882672	0.6476042	priors
0	15	0.46559325	0.49088666	priors
0	16	0.4771542	0.5745411	priors
0	17	0.5150286	0.47096938	priors
0	18	2.6846335	0.68582046	priors
0	19	0.5160229	0.13486877	priors
0	20	1.753639	0.576113	priors
0	21	1.7636372	0.51539606	priors
0	22	0.68137574	0.21615687	priors
0	23	0.5020031	0.4093898	priors
0	24	0.58452976	0.26707348	priors
0	25	1.7655008	0.5903839	priors
0	26	6.3404636	0.99	priors
0	27	1.7542468	0.6883464	priors
0	28	2.705706	0.7707666	priors
0	29	0.49987212	0.0355615	priors
0	30	3.01312	0.7270649	priors
0	31	2.7196043	0.7683934	priors
0	32	0.504024	0.41823524	priors
0	33	0.5292444	0.07468176	priors
0	34	0.5291688	0.55646473	priors
0	35	3.5590174	0.8042015	priors
0	36	2.5647004	0.7736197	priors
0	37	0.62739205	0.10747373	priors
0	38	0.45772874	0.3478307	priors
0	39	0.7198845	0.0867295	priors
0	40	0.65267503	0.30170298	priors
0	41	1.7336259	0.5384503	priors
0	42	2.0787764	0.66624993	priors
0	43	0.74501777	0.044840116	priors
0	44	4.5081654	0.92436856	priors
0	45	3.4639087	0.87513405	priors
0	46	1.6864054	0.5520679	priors
0	47	0.51415217	0.063279584	priors
0	48	0.70345044	0.09323864	priors
0	49	0.702461	0.052302163	priors
0	50	3.751849	0.89146096	priors
0	51	0.70263994	0.2721407	priors
0	52	0.6175086	0.28866634	priors
0	53	1.7681543	0.5436655	priors
0	54	0.6460743	0.11524076	priors
0	55	2.7175605	0.72959536	priors
0	56	0.59300536	0.39735237	priors
0	57	0.6889776	0.41586757	priors
0	58	1.924776	0.5560797	priors
0	59	0.52950513	0.07865744	priors
0	60	0.5303126	0.07116663	priors
0	61	2.7859538	0.8228126	priors
0	62	3.317731	0.81	priors
0	63	0.6417251	0.2706272	priors
0	64	0.4655439	0.10012147	priors
0	65	0.53996456	0.12487204	priors
0	66	2.9495146	0.8074182	priors
0	67	0.75113904	0.38194713	priors
0	68	0.5136135	0.58737475	priors
0	69	2.0969346	0.6823197	priors
0	70	0.6032969	0.25477237	priors
0	71	1.7456244	0.70423186	priors
0	72	3.1734874	0.79775363	priors
0	73	3.7450767	0.9172134	priors
0	74	1.7639842	0.7154596	priors
0	75	1.9074724	0.7979617	priors
0	76	0.61750805	0.223369	priors
0	77	0.7425391	0.1602951	priors
0	78	0.5779247	0.3971195	priors
0	79	1.9171318	0.7810916	priors
0	80	6.12732	0.95	priors
0	81	4.2685695	0.9053308	priors
0	82	5.981057	0.98999995	priors
0	83	3.4652302	0.79005927	priors
0	84	1.6823618	0.60914606	priors
0	85	3.3492703	0.89001656	priors
0	86	3.8846714	0.94	priors
0	87	4.5204096	0.90870464	priors
