sim	trial	strategy	p_actual	p_predicted
397	23	3	1.0	1.0
397	24	0	0.0	0.0
397	24	1	0.0	4.438663e-33
397	24	2	0.0	1.776689e-10
397	24	3	1.0	0.99999994
398	0	0	0.0	0.000425361
398	0	1	0.0	0.018032873
398	0	2	1.0	0.13506776
398	0	3	0.0	0.846474
398	1	0	0.0	5.2555173e-08
398	1	1	0.0	0.0012582474
398	1	2	1.0	0.07132873
398	1	3	0.0	0.927413
398	2	0	0.0	6.493761e-12
398	2	1	0.0	6.088642e-05
398	2	2	0.0	0.030018238
398	2	3	1.0	0.9699209
398	3	0	0.0	8.0248087e-16
398	3	1	0.0	2.9441508e-06
398	3	2	0.0	0.012200233
398	3	3	1.0	0.9877968
398	4	0	0.0	9.920077e-20
398	4	1	0.0	1.4238373e-07
398	4	2	0.0	0.0049386346
398	4	3	1.0	0.9950612
398	5	0	0.0	1.2272858e-23
398	5	1	0.0	6.888315e-09
398	5	2	0.0	0.001998451
398	5	3	1.0	0.9980015
398	6	0	0.0	1.5213872e-27
398	6	1	0.0	3.3353498e-10
398	6	2	0.0	0.00080891
398	6	3	1.0	0.99919105
398	7	0	0.0	1.8951811e-31
398	7	1	0.0	1.618436e-11
398	7	2	0.0	0.00032768905
398	7	3	1.0	0.99967235
398	8	0	0.0	2.3888627e-35
398	8	1	0.0	7.894377e-13
398	8	2	0.0	0.00013301654
398	8	3	1.0	0.999867
398	9	0	0.0	3.095943e-39
398	9	1	0.0	3.8996834e-14
398	9	2	0.0	5.426408e-05
398	9	3	1.0	0.9999457
398	10	0	0.0	3.49e-43
398	10	1	0.0	1.984399e-15
398	10	2	0.0	2.2405697e-05
398	10	3	1.0	0.9999776
398	11	0	0.0	0.0
398	11	1	0.0	1.07766136e-16
398	11	2	0.0	9.517767e-06
398	11	3	1.0	0.99999046
398	12	0	0.0	0.0
398	12	1	0.0	6.6232343e-18
398	12	2	0.0	4.304107e-06
398	12	3	1.0	0.99999565
398	13	0	0.0	0.0
398	13	1	0.0	4.8905286e-19
398	13	2	0.0	2.1949818e-06
398	13	3	1.0	0.9999978
398	14	0	0.0	0.0
398	14	1	0.0	4.379314e-20
398	14	2	0.0	1.3417607e-06
398	14	3	1.0	0.9999986
398	15	0	0.0	0.0
398	15	1	0.0	4.495696e-21
398	15	2	0.0	9.966001e-07
398	15	3	1.0	0.999999
398	16	0	0.0	0.0
398	16	1	0.0	4.719139e-22
398	16	2	0.0	8.569694e-07
398	16	3	1.0	0.9999991
398	17	0	0.0	0.0
398	17	1	0.0	2.3535309e-23
398	17	2	0.0	8.0048346e-07
398	17	3	1.0	0.99999917
398	18	0	0.0	0.0
398	18	1	0.0	1.1502551e-24
398	18	2	0.0	3.2518395e-07
398	18	3	1.0	0.99999964
398	19	0	0.0	0.0
398	19	1	0.0	5.7087583e-26
398	19	2	0.0	1.3290718e-07
398	19	3	1.0	0.9999998
398	20	0	0.0	0.0
398	20	1	0.0	2.9362173e-27
398	20	2	0.0	5.5123856e-08
398	20	3	1.0	0.9999999
398	21	0	0.0	0.0
398	21	1	0.0	1.6301995e-28
398	21	2	0.0	2.3657542e-08
398	21	3	1.0	0.99999994
398	22	0	0.0	0.0
398	22	1	0.0	1.0413073e-29
398	22	2	0.0	1.0928216e-08
398	22	3	1.0	0.99999994
398	23	0	0.0	0.0
398	23	1	0.0	8.207094e-31
398	23	2	0.0	5.778716e-09
398	23	3	1.0	0.99999994
398	24	0	0.0	0.0
398	24	1	0.0	9.2325054e-32
398	24	2	0.0	3.6955476e-09
398	24	3	1.0	1.0
399	0	0	0.0	0.04565192
399	0	1	1.0	0.9502531
399	0	2	0.0	0.0039260965
399	0	3	0.0	0.00016874891
399	1	0	0.0	6.0127372e-06
399	1	1	0.0	0.14430022
399	1	2	1.0	0.855355
399	1	3	0.0	0.00033862813
399	2	0	0.0	7.6477225e-10
399	2	1	0.0	0.007171224
399	2	2	1.0	0.935763
399	2	3	0.0	0.057065673
399	3	0	0.0	9.448743e-14
399	3	1	0.0	0.0003467297
399	3	2	0.0	0.385178
399	3	3	1.0	0.6144752
399	4	0	0.0	1.16739e-17
399	4	1	0.0	1.6764396e-05
399	4	2	0.0	0.15613963
399	4	3	1.0	0.84384346
399	5	0	0.0	1.4423077e-21
399	5	1	0.0	8.105593e-07
399	5	2	0.0	0.063179925
399	5	3	1.0	0.9368192
399	6	0	0.0	1.7819686e-25
399	6	1	0.0	3.9190592e-08
399	6	2	0.0	0.025559442
399	6	3	1.0	0.97444034
399	7	0	0.0	2.2016205e-29
399	7	1	0.0	1.8948676e-09
399	7	2	0.0	0.010339807
399	7	3	1.0	0.98966014
399	8	0	0.0	2.7201046e-33
399	8	1	0.0	9.161705e-11
399	8	2	0.0	0.004182851
399	8	3	1.0	0.99581707
399	9	0	0.0	3.3607068e-37
399	9	1	0.0	4.4297023e-12
399	9	2	0.0	0.0016921251
399	9	3	1.0	0.99830776
399	10	0	0.0	4.1513e-41
399	10	1	0.0	2.1417799e-13
399	10	2	0.0	0.00068453135
399	10	3	1.0	0.9993153
399	11	0	0.0	3e-45
399	11	1	0.0	1.0355714e-14
399	11	2	0.0	0.00027692106
399	11	3	1.0	0.99972296
399	12	0	0.0	0.0
399	12	1	0.0	5.007231e-16
399	12	2	0.0	0.00011202721
399	12	3	1.0	0.9998878
399	13	0	0.0	0.0
399	13	1	0.0	2.4212844e-17
399	13	2	0.0	4.5321347e-05
399	13	3	1.0	0.9999545
399	14	0	0.0	0.0
399	14	1	0.0	1.1710338e-18
399	14	2	0.0	1.8336284e-05
399	14	3	1.0	0.9999815
399	15	0	0.0	0.0
399	15	1	0.0	5.6660405e-20
399	15	2	0.0	7.419791e-06
399	15	3	1.0	0.99999243
399	16	0	0.0	0.0
399	16	1	0.0	2.7444177e-21
399	16	2	0.0	3.003653e-06
399	16	3	1.0	0.99999684
399	17	0	0.0	0.0
399	17	1	0.0	1.3327652e-22
399	17	2	0.0	1.2171569e-06
399	17	3	1.0	0.9999986
399	18	0	0.0	0.0
399	18	1	0.0	6.513701e-24
399	18	2	0.0	4.9445117e-07
399	18	3	1.0	0.99999934
399	19	0	0.0	0.0
399	19	1	0.0	3.2327734e-25
399	19	2	0.0	2.0208898e-07
399	19	3	1.0	0.99999964
399	20	0	0.0	0.0
399	20	1	0.0	1.6627307e-26
399	20	2	0.0	8.381733e-08
399	20	3	1.0	0.99999976
399	21	0	0.0	0.0
399	21	1	0.0	9.231547e-28
399	21	2	0.0	3.5971937e-08
399	21	3	1.0	0.9999998
399	22	0	0.0	0.0
399	22	1	0.0	5.8967485e-29
399	22	2	0.0	1.661665e-08
399	22	3	1.0	0.9999998
399	23	0	0.0	0.0
399	23	1	0.0	4.6475398e-30
399	23	2	0.0	8.786696e-09
399	23	3	1.0	0.9999998
399	24	0	0.0	0.0
399	24	1	0.0	5.2282133e-31
399	24	2	0.0	5.6191807e-09
399	24	3	1.0	0.9999999
400	0	0	0.0	0.000425351
400	0	1	0.0	0.018032694
400	0	2	0.0	0.13506733
400	0	3	1.0	0.84647465
400	1	0	0.0	5.2552082e-08
400	1	1	0.0	0.0012582156
400	1	2	0.0	0.071328074
400	1	3	1.0	0.9274137
400	2	0	0.0	6.492814e-12
400	2	1	0.0	6.0882587e-05
400	2	2	0.0	0.03001752
400	2	3	1.0	0.9699216
400	3	0	0.0	8.021907e-16
400	3	1	0.0	2.9436894e-06
400	3	2	0.0	0.0121995015
400	3	3	1.0	0.9877976
400	4	0	0.0	9.911209e-20
400	4	1	0.0	1.4232855e-07
400	4	2	0.0	0.0049378974
400	4	3	1.0	0.99506193
400	5	0	0.0	1.2245768e-23
400	5	1	0.0	6.8817094e-09
400	5	2	0.0	0.0019977125
400	5	3	1.0	0.9980023
400	6	0	0.0	1.5131124e-27
400	6	1	0.0	3.327454e-10
400	6	2	0.0	0.0008081708
400	6	3	1.0	0.9991919
400	7	0	0.0	1.8699075e-31
400	7	1	0.0	1.6089973e-11
400	7	2	0.0	0.00032694972
400	7	3	1.0	0.9996731
400	8	0	0.0	2.3116729e-35
400	8	1	0.0	7.781565e-13
400	8	2	0.0	0.00013227714
400	8	3	1.0	0.99986774
400	9	0	0.0	2.860141e-39
400	9	1	0.0	3.7648463e-14
400	9	2	0.0	5.3524633e-05
400	9	3	1.0	0.99994653
400	10	0	0.0	2.77e-43
400	10	1	0.0	1.8232418e-15
400	10	2	0.0	2.1666234e-05
400	10	3	1.0	0.99997836
400	11	0	0.0	0.0
400	11	1	0.0	8.85048e-17
400	11	2	0.0	8.778294e-06
400	11	3	1.0	0.99999124
400	12	0	0.0	0.0
400	12	1	0.0	4.3211617e-18
400	12	2	0.0	3.5646294e-06
400	12	3	1.0	0.9999964
400	13	0	0.0	0.0
400	13	1	0.0	2.1394223e-19
400	13	2	0.0	1.4555037e-06
400	13	3	1.0	0.99999857
400	14	0	0.0	0.0
400	14	1	0.0	1.0943367e-20
400	14	2	0.0	6.0228206e-07
400	14	3	1.0	0.9999994
400	15	0	0.0	0.0
400	15	1	0.0	6.0073416e-22
400	15	2	0.0	2.571213e-07
400	15	3	1.0	0.99999976
400	16	0	0.0	0.0
400	16	1	0.0	3.7605558e-23
400	16	2	0.0	1.1749057e-07
400	16	3	1.0	0.9999999
400	17	0	0.0	0.0
400	17	1	0.0	2.8411551e-24
400	17	2	0.0	6.1004606e-08
400	17	3	1.0	0.99999994
400	18	0	0.0	0.0
400	18	1	0.0	2.5946673e-25
400	18	2	0.0	3.815388e-08
400	18	3	1.0	1.0
400	19	0	0.0	0.0
400	19	1	0.0	2.6975795e-26
400	19	2	0.0	2.8909891e-08
400	19	3	1.0	1.0
400	20	0	0.0	0.0
400	20	1	0.0	2.866688e-27
400	20	2	0.0	2.5170344e-08
400	20	3	1.0	1.0
400	21	0	0.0	0.0
400	21	1	0.0	1.6302005e-28
400	21	2	0.0	2.3657556e-08
400	21	3	1.0	1.0
400	22	0	0.0	0.0
400	22	1	0.0	1.0413079e-29
400	22	2	0.0	1.0928221e-08
400	22	3	1.0	1.0
400	23	0	0.0	0.0
400	23	1	0.0	8.207098e-31
400	23	2	0.0	5.7787197e-09
400	23	3	1.0	1.0
400	24	0	0.0	0.0
400	24	1	0.0	9.23251e-32
400	24	2	0.0	3.6955496e-09
400	24	3	1.0	1.0
401	0	0	0.0	0.0021900365
401	0	1	0.0	0.09284635
401	0	2	1.0	0.6954316
401	0	3	0.0	0.20953208
401	1	0	0.0	2.7057854e-07
401	1	1	0.0	0.0064782687
401	1	2	1.0	0.36725238
401	1	3	0.0	0.6262691
401	2	0	0.0	3.342992e-11
401	2	1	0.0	0.00031347034
401	2	2	0.0	0.15455347
401	2	3	1.0	0.8451332
401	3	0	0.0	4.1302576e-15
401	3	1	0.0	1.5156335e-05
401	3	2	0.0	0.062812425
401	3	3	1.0	0.93717253
401	4	0	0.0	5.1029237e-19
401	4	1	0.0	7.3280955e-07
401	4	2	0.0	0.025424026
401	4	3	1.0	0.9745753
401	5	0	0.0	6.304652e-23
401	5	1	0.0	3.5431377e-08
401	5	2	0.0	0.010285667
401	5	3	1.0	0.9897143
401	6	0	0.0	7.7893836e-27
401	6	1	0.0	1.7131085e-09
401	6	2	0.0	0.004160978
401	6	3	1.0	0.99583906
401	7	0	0.0	9.62378e-31
401	7	1	0.0	8.2828924e-11
401	7	2	0.0	0.0016832766
401	7	3	1.0	0.99831676
401	8	0	0.0	1.189019e-34
401	8	1	0.0	4.004787e-12
401	8	2	0.0	0.00068095006
401	8	3	1.0	0.9993191
401	9	0	0.0	1.4690406e-38
401	9	1	0.0	1.9363219e-13
401	9	2	0.0	0.0002754706
401	9	3	1.0	0.99972457
401	10	0	0.0	1.809e-42
401	10	1	0.0	9.362199e-15
401	10	2	0.0	0.00011143872
401	10	3	1.0	0.9998886
401	11	0	0.0	0.0
401	11	1	0.0	4.526714e-16
401	11	2	0.0	4.5081553e-05
401	11	3	1.0	0.99995494
401	12	0	0.0	0.0
401	12	1	0.0	2.1887728e-17
401	12	2	0.0	1.8237544e-05
401	12	3	1.0	0.9999818
401	13	0	0.0	0.0
401	13	1	0.0	1.0583975e-18
401	13	2	0.0	7.37812e-06
401	13	3	1.0	0.99999267
401	14	0	0.0	0.0
401	14	1	0.0	5.118852e-20
401	14	2	0.0	2.9850673e-06
401	14	3	1.0	0.9999971
401	15	0	0.0	0.0
401	15	1	0.0	2.476753e-21
401	15	2	0.0	1.2079097e-06
401	15	3	1.0	0.9999988
401	16	0	0.0	0.0
401	16	1	0.0	1.1996464e-22
401	16	2	0.0	4.889817e-07
401	16	3	1.0	0.9999996
401	17	0	0.0	0.0
401	17	1	0.0	5.825815e-24
401	17	2	0.0	1.9814789e-07
401	17	3	1.0	0.9999999
401	18	0	0.0	0.0
401	18	1	0.0	2.8472847e-25
401	18	2	0.0	8.049449e-08
401	18	3	1.0	1.0
401	19	0	0.0	0.0
401	19	1	0.0	1.413118e-26
401	19	2	0.0	3.289921e-08
401	19	3	1.0	1.0
401	20	0	0.0	0.0
401	20	1	0.0	7.268168e-28
401	20	2	0.0	1.3645098e-08
401	20	3	1.0	1.0
401	21	0	0.0	0.0
401	21	1	0.0	4.0353155e-29
401	21	2	0.0	5.8560765e-09
401	21	3	1.0	1.0
401	22	0	0.0	0.0
401	22	1	0.0	2.5776007e-30
401	22	2	0.0	2.7051188e-09
401	22	3	1.0	1.0
401	23	0	0.0	0.0
401	23	1	0.0	2.0315434e-31
401	23	2	0.0	1.4304362e-09
401	23	3	1.0	1.0
401	24	0	0.0	0.0
401	24	1	0.0	2.2853688e-32
401	24	2	0.0	9.147785e-10
401	24	3	1.0	1.0000001
402	0	0	0.0	0.0137411775
402	0	1	0.0	0.2535941
402	0	2	1.0	0.7326239
402	0	3	0.0	4.0759292e-05
402	1	0	0.0	4.1116264e-06
402	1	1	0.0	0.043596353
402	1	2	1.0	0.95627767
402	1	3	0.0	0.000121825185
402	2	0	0.0	1.1091553e-09
402	2	1	0.0	0.0051064678
402	2	2	1.0	0.99388605
402	2	3	0.0	0.0010073849
402	3	0	0.0	1.4608497e-13
402	3	1	0.0	0.0005373432
402	3	2	1.0	0.9907091
402	3	3	0.0	0.008753519
402	4	0	0.0	1.8580846e-17
402	4	1	0.0	2.6683174e-05
402	4	2	1.0	0.92574364
402	4	3	0.0	0.07422966
402	5	0	0.0	2.295659e-21
402	5	1	0.0	1.2901326e-06
402	5	2	1.0	0.37452328
402	5	3	0.0	0.6254754
402	6	0	0.0	2.836282e-25
402	6	1	0.0	6.237798e-08
402	6	2	1.0	0.15151018
402	6	3	0.0	0.8484897
402	7	0	0.0	3.504225e-29
402	7	1	0.0	3.0159795e-09
402	7	2	1.0	0.06129172
402	7	3	0.0	0.9387083
402	8	0	0.0	4.3294735e-33
402	8	1	0.0	1.4582292e-10
402	8	2	1.0	0.024794852
402	8	3	0.0	0.97520506
402	9	0	0.0	5.3490934e-37
402	9	1	0.0	7.0505663e-12
402	9	2	1.0	0.010030479
402	9	3	0.0	0.98996943
402	10	0	0.0	6.6081e-41
402	10	1	0.0	3.4089783e-13
402	10	2	1.0	0.004057724
402	10	3	0.0	0.99594223
402	11	0	0.0	6e-45
402	11	1	0.0	1.6482741e-14
402	11	2	1.0	0.0016415165
402	11	3	0.0	0.9983584
402	12	0	0.0	0.0
402	12	1	0.0	7.9697944e-16
402	12	2	0.0	0.00066406844
402	12	3	1.0	0.9993358
402	13	0	0.0	0.0
402	13	1	0.0	3.853854e-17
402	13	2	0.0	0.00026865327
402	13	3	1.0	0.9997313
402	14	0	0.0	0.0
402	14	1	0.0	1.8638844e-18
402	14	2	0.0	0.00010869272
402	14	3	1.0	0.9998913
402	15	0	0.0	0.0
402	15	1	0.0	9.0183935e-20
402	15	2	0.0	4.3982596e-05
402	15	3	1.0	0.99995595
402	16	0	0.0	0.0
402	16	1	0.0	4.368171e-21
402	16	2	0.0	1.7804876e-05
402	16	3	1.0	0.9999822
402	17	0	0.0	0.0
402	17	1	0.0	2.121305e-22
402	17	2	0.0	7.2149905e-06
402	17	3	1.0	0.9999927
402	18	0	0.0	0.0
402	18	1	0.0	1.0367576e-23
402	18	2	0.0	2.9309779e-06
402	18	3	1.0	0.999997
402	19	0	0.0	0.0
402	19	1	0.0	5.145467e-25
402	19	2	0.0	1.197931e-06
402	19	3	1.0	0.99999875
402	20	0	0.0	0.0
402	20	1	0.0	2.6464968e-26
402	20	2	0.0	4.968474e-07
402	20	3	1.0	0.99999946
402	21	0	0.0	0.0
402	21	1	0.0	1.4693454e-27
402	21	2	0.0	2.132323e-07
402	21	3	1.0	0.99999976
402	22	0	0.0	0.0
402	22	1	0.0	9.385602e-29
402	22	2	0.0	9.849919e-08
402	22	3	1.0	0.9999999
402	23	0	0.0	0.0
402	23	1	0.0	7.3972885e-30
402	23	2	0.0	5.2085262e-08
402	23	3	1.0	0.99999994
402	24	0	0.0	0.0
402	24	1	0.0	8.321523e-31
402	24	2	0.0	3.3309053e-08
402	24	3	1.0	1.0
403	0	0	0.0	0.0525422
403	0	1	1.0	0.9436629
403	0	2	0.0	0.0037944773
403	0	3	0.0	3.7061258e-07
403	1	0	0.0	1.9243695e-05
403	1	1	0.0	0.1668216
403	1	2	1.0	0.8331583
403	1	3	0.0	7.437075e-07
403	2	0	0.0	1.6265957e-08
403	2	1	0.0	0.024018388
403	2	2	1.0	0.97597474
403	2	3	0.0	6.73336e-06
403	3	0	0.0	2.2493347e-09
403	3	1	0.0	0.0069360556
403	3	2	1.0	0.9929983
403	3	3	0.0	6.558871e-05
403	4	0	0.0	6.848547e-13
403	4	1	0.0	0.0008284007
403	4	2	1.0	0.9990597
403	4	3	0.0	0.00011180748
403	5	0	0.0	2.0863868e-16
403	5	1	0.0	9.869788e-05
403	5	2	1.0	0.9993981
403	5	3	0.0	0.0005030632
403	6	0	0.0	6.304758e-20
403	6	1	0.0	1.1766802e-05
403	6	2	1.0	0.9961904
403	6	3	0.0	0.003797638
403	7	0	0.0	1.908949e-23
403	7	1	0.0	1.3911949e-06
403	7	2	1.0	0.9948679
403	7	3	0.0	0.005130534
403	8	0	0.0	5.61656e-27
403	8	1	0.0	1.64841e-07
403	8	2	1.0	0.98365337
403	8	3	0.0	0.016346268
403	9	0	0.0	1.6627546e-30
403	9	1	0.0	1.8964439e-08
403	9	2	1.0	0.97911644
403	9	3	0.0	0.020883467
403	10	0	0.0	4.4016276e-34
403	10	1	0.0	2.196992e-09
403	10	2	1.0	0.9409383
403	10	3	0.0	0.059061624
403	11	0	0.0	1.1810054e-37
403	11	1	0.0	2.2681233e-10
403	11	2	1.0	0.9254937
403	11	3	0.0	0.07450614
403	12	0	0.0	1.5533e-41
403	12	1	0.0	2.3799848e-11
403	12	2	1.0	0.7955362
403	12	3	0.0	0.20446369
403	13	0	0.0	1e-45
403	13	1	0.0	1.1819803e-12
403	13	2	0.0	0.74296343
403	13	3	1.0	0.25703648
403	14	0	0.0	0.0
403	14	1	0.0	5.7165495e-14
403	14	2	0.0	0.30059096
403	14	3	1.0	0.69940907
403	15	0	0.0	0.0
403	15	1	0.0	2.7659488e-15
403	15	2	0.0	0.121634364
403	15	3	1.0	0.8783656
403	16	0	0.0	0.0
403	16	1	0.0	1.339722e-16
403	16	2	0.0	0.04923959
403	16	3	1.0	0.95076036
403	17	0	0.0	0.0
403	17	1	0.0	6.5060597e-18
403	17	2	0.0	0.01995314
403	17	3	1.0	0.9800468
403	18	0	0.0	0.0
403	18	1	0.0	3.1797448e-19
403	18	2	0.0	0.008105652
403	18	3	1.0	0.9918943
403	19	0	0.0	0.0
403	19	1	0.0	1.5781191e-20
403	19	2	0.0	0.0033128918
403	19	3	1.0	0.99668705
403	20	0	0.0	0.0
403	20	1	0.0	8.116828e-22
403	20	2	0.0	0.0013740372
403	20	3	1.0	0.9986259
403	21	0	0.0	0.0
403	21	1	0.0	4.5064954e-23
403	21	2	0.0	0.00058969646
403	21	3	1.0	0.9994102
403	22	0	0.0	0.0
403	22	1	0.0	2.8785716e-24
403	22	2	0.0	0.00027240065
403	22	3	1.0	0.99972755
403	23	0	0.0	0.0
403	23	1	0.0	2.2687546e-25
403	23	2	0.0	0.00014404237
403	23	3	1.0	0.99985594
403	24	0	0.0	0.0
403	24	1	0.0	2.5522177e-26
403	24	2	0.0	9.211656e-05
403	24	3	1.0	0.99990785
404	0	0	0.0	0.022849068
404	0	1	1.0	0.97098196
404	0	2	0.0	0.0045210766
404	0	3	0.0	0.0016479598
404	1	0	0.0	2.9062187e-06
404	1	1	0.0	0.06958152
404	1	2	1.0	0.9271086
404	1	3	0.0	0.0033069581
404	2	0	0.0	3.5906264e-10
404	2	1	0.0	0.0033669092
404	2	2	1.0	0.43934348
404	2	3	0.0	0.55728966
404	3	0	0.0	4.436211e-14
404	3	1	0.0	0.00016279056
404	3	2	0.0	0.18084218
404	3	3	1.0	0.81899506
404	4	0	0.0	5.480928e-18
404	4	1	0.0	7.870929e-06
404	4	2	0.0	0.07330799
404	4	3	1.0	0.9266842
404	5	0	0.0	6.771676e-22
404	5	1	0.0	3.8055978e-07
404	5	2	0.0	0.029663147
404	5	3	1.0	0.97033644
404	6	0	0.0	8.3663925e-26
404	6	1	0.0	1.8400087e-08
404	6	2	0.0	0.012000228
404	6	3	1.0	0.9879998
404	7	0	0.0	1.03366714e-29
404	7	1	0.0	8.8964536e-10
404	7	2	0.0	0.0048545683
404	7	3	1.0	0.9951455
404	8	0	0.0	1.2770968e-33
404	8	1	0.0	4.3014453e-11
404	8	2	0.0	0.0019638604
404	8	3	1.0	0.99803627
404	9	0	0.0	1.5778613e-37
404	9	1	0.0	2.079757e-12
404	9	2	0.0	0.0007944577
404	9	3	1.0	0.9992055
404	10	0	0.0	1.9485e-41
404	10	1	0.0	1.00557116e-13
404	10	2	0.0	0.00032138932
404	10	3	1.0	0.9996787
404	11	0	0.0	1e-45
404	11	1	0.0	4.8620343e-15
404	11	2	0.0	0.00013001522
404	11	3	1.0	0.99987006
404	12	0	0.0	0.0
404	12	1	0.0	2.350908e-16
404	12	2	0.0	5.259709e-05
404	12	3	1.0	0.99994737
404	13	0	0.0	0.0
404	13	1	0.0	1.136799e-17
404	13	2	0.0	2.1278502e-05
404	13	3	1.0	0.9999787
404	14	0	0.0	0.0
404	14	1	0.0	5.4980353e-19
404	14	2	0.0	8.608935e-06
404	14	3	1.0	0.9999914
404	15	0	0.0	0.0
404	15	1	0.0	2.660221e-20
404	15	2	0.0	3.483612e-06
404	15	3	1.0	0.99999654
404	16	0	0.0	0.0
404	16	1	0.0	1.288511e-21
404	16	2	0.0	1.4102235e-06
404	16	3	1.0	0.9999987
404	17	0	0.0	0.0
404	17	1	0.0	6.257367e-23
404	17	2	0.0	5.7145866e-07
404	17	3	1.0	0.9999994
404	18	0	0.0	0.0
404	18	1	0.0	3.0581998e-24
404	18	2	0.0	2.3214616e-07
404	18	3	1.0	0.9999998
404	19	0	0.0	0.0
404	19	1	0.0	1.5177956e-25
404	19	2	0.0	9.4881344e-08
404	19	3	1.0	0.99999994
404	20	0	0.0	0.0
404	20	1	0.0	7.806563e-27
404	20	2	0.0	3.9352475e-08
404	20	3	1.0	1.0
404	21	0	0.0	0.0
404	21	1	0.0	4.334235e-28
404	21	2	0.0	1.6888926e-08
404	21	3	1.0	1.0
404	22	0	0.0	0.0
404	22	1	0.0	2.768538e-29
404	22	2	0.0	7.801564e-09
404	22	3	1.0	1.0
404	23	0	0.0	0.0
404	23	1	0.0	2.1820312e-30
404	23	2	0.0	4.1253787e-09
404	23	3	1.0	1.0
404	24	0	0.0	0.0
404	24	1	0.0	2.454659e-31
404	24	2	0.0	2.6382214e-09
404	24	3	1.0	0.99999994
405	0	0	0.0	0.00042535068
405	0	1	0.0	0.018032685
405	0	2	1.0	0.1350673
405	0	3	0.0	0.84647465
405	1	0	0.0	5.2551982e-08
405	1	1	0.0	0.0012582145
405	1	2	1.0	0.071328044
405	1	3	0.0	0.9274137
405	2	0	0.0	6.4927846e-12
405	2	1	0.0	6.0882463e-05
405	2	2	0.0	0.030017497
405	2	3	1.0	0.9699216
405	3	0	0.0	8.021818e-16
405	3	1	0.0	2.9436753e-06
405	3	2	0.0	0.012199476
405	3	3	1.0	0.9877976
405	4	0	0.0	9.910939e-20
405	4	1	0.0	1.4232685e-07
405	4	2	0.0	0.0049378746
405	4	3	1.0	0.99506193
405	5	0	0.0	1.2244941e-23
405	5	1	0.0	6.881508e-09
405	5	2	0.0	0.00199769
405	5	3	1.0	0.9980023
405	6	0	0.0	1.51286015e-27
405	6	1	0.0	3.327213e-10
405	6	2	0.0	0.00080814824
405	6	3	1.0	0.9991919
405	7	0	0.0	1.8691378e-31
405	7	1	0.0	1.6087099e-11
405	7	2	0.0	0.00032692717
405	7	3	1.0	0.9996731
405	8	0	0.0	2.309322e-35
405	8	1	0.0	7.7781287e-13
405	8	2	0.0	0.0001322546
405	8	3	1.0	0.99986774
405	9	0	0.0	2.853167e-39
405	9	1	0.0	3.7607395e-14
405	9	2	0.0	5.3502114e-05
405	9	3	1.0	0.99994653
405	10	0	0.0	3.46e-43
405	10	1	0.0	1.8183337e-15
405	10	2	0.0	2.1643713e-05
405	10	3	1.0	0.99997836
405	11	0	0.0	0.0
405	11	1	0.0	8.79182e-17
405	11	2	0.0	8.755772e-06
405	11	3	1.0	0.99999124
405	12	0	0.0	0.0
405	12	1	0.0	4.251053e-18
405	12	2	0.0	3.5421087e-06
405	12	3	1.0	0.9999964
405	13	0	0.0	0.0
405	13	1	0.0	2.0556287e-19
405	13	2	0.0	1.4329835e-06
405	13	3	1.0	0.99999857
405	14	0	0.0	0.0
405	14	1	0.0	9.941877e-21
405	14	2	0.0	5.7976183e-07
405	14	3	1.0	0.9999994
405	15	0	0.0	0.0
405	15	1	0.0	4.810371e-22
405	15	2	0.0	2.3460107e-07
405	15	3	1.0	0.99999976
405	16	0	0.0	0.0
405	16	1	0.0	2.3299636e-23
405	16	2	0.0	9.497039e-08
405	16	3	1.0	0.9999999
405	17	0	0.0	0.0
405	17	1	0.0	1.13149485e-24
405	17	2	0.0	3.8484416e-08
405	17	3	1.0	0.99999994
405	18	0	0.0	0.0
405	18	1	0.0	5.530021e-26
405	18	2	0.0	1.5633697e-08
405	18	3	1.0	1.0
405	19	0	0.0	0.0
405	19	1	0.0	2.7445692e-27
405	19	2	0.0	6.3897074e-09
405	19	3	1.0	1.0
405	20	0	0.0	0.0
405	20	1	0.0	1.4116296e-28
405	20	2	0.0	2.6501608e-09
405	20	3	1.0	1.0
405	21	0	0.0	0.0
405	21	1	0.0	7.8374245e-30
405	21	2	0.0	1.1373712e-09
405	21	3	1.0	1.0
405	22	0	0.0	0.0
405	22	1	0.0	5.006237e-31
405	22	2	0.0	5.2539e-10
405	22	3	1.0	1.0
405	23	0	0.0	0.0
405	23	1	0.0	3.945681e-32
405	23	2	0.0	2.7782032e-10
405	23	3	1.0	1.0
405	24	0	0.0	0.0
405	24	1	0.0	4.438663e-33
405	24	2	0.0	1.776689e-10
405	24	3	1.0	0.99999994
406	0	0	0.0	0.0021900372
406	0	1	1.0	0.092846364
406	0	2	0.0	0.6954316
406	0	3	0.0	0.20953208
406	1	0	0.0	2.7057868e-07
406	1	1	0.0	0.0064782696
406	1	2	1.0	0.36725244
406	1	3	0.0	0.6262691
406	2	0	0.0	3.3429953e-11
406	2	1	0.0	0.0003134705
406	2	2	1.0	0.1545535
406	2	3	0.0	0.8451332
406	3	0	0.0	4.130269e-15
406	3	1	0.0	1.5156354e-05
406	3	2	1.0	0.062812455
406	3	3	0.0	0.93717253
406	4	0	0.0	5.1029584e-19
406	4	1	0.0	7.328117e-07
406	4	2	0.0	0.025424056
406	4	3	1.0	0.9745753
406	5	0	0.0	6.304756e-23
